ticker,company,date_range,total_articles,average_sentiment,sentiment_std,last_week_sentiment,last_month_sentiment,positive_ratio,negative_ratio,latest_update
RCKT,Rocket Pharmaceuticals Inc.,2025-02-12 to 2025-02-12,1,0.7664503693580628,,,0.7664503693580628,1.0,0.0,2025-02-12 16:40:12
BRZE,Braze Inc.,2025-02-25 to 2025-02-25,1,0.7153732299804687,,,0.7153732299804687,1.0,0.0,2025-02-25 10:12:03
PACS,PACS Group Inc.,2025-03-05 to 2025-03-05,2,0.4765419781208038,0.017472035055779014,0.4765419781208038,0.4765419781208038,0.0,0.0,2025-03-05 22:29:00
GPCR,Structure Therapeutics Inc.,2025-02-13 to 2025-02-13,1,0.4168938875198364,,,0.4168938875198364,0.0,0.0,2025-02-13 09:54:00
TWLO,Twilio Inc.,2025-02-05 to 2025-03-05,16,0.3480392977595329,0.4926464084707552,0.545153029759725,0.3480392977595329,0.5,0.0625,2025-03-05 05:35:17
SLP,Simulations Plus Inc.,2025-02-04 to 2025-02-04,1,0.3114880442619324,,,0.3114880442619324,0.0,0.0,2025-02-04 08:31:03
CLDX,Celldex Therapeutics Inc.,2025-02-10 to 2025-03-04,4,0.2957498788833618,0.44574119034750864,0.3943331718444824,0.2957498788833618,0.5,0.0,2025-03-04 09:03:26
TNC,Tennant Company,2025-02-18 to 2025-02-26,5,0.29075884342193603,0.41266139432552107,,0.29075884342193603,0.2,0.0,2025-02-26 20:07:01
IDYA,IDEAYA Biosciences Inc.,2025-02-10 to 2025-03-03,9,0.2563222527503967,0.2927934060962954,0.39143806099891665,0.2563222527503967,0.2222222222222222,0.1111111111111111,2025-03-03 07:01:07
IMCR,Immunocore Holdings plc,2025-02-17 to 2025-03-03,7,0.2512681978089469,0.2602718270419626,0.3073264420032501,0.2512681978089469,0.14285714285714285,0.0,2025-03-03 08:00:04
AMTM,Amentum Holdings Inc.,2025-02-04 to 2025-03-05,6,0.19834397832552594,0.5120610198364209,0.4785855174064636,0.050125977993011474,0.3333333333333333,0.0,2025-03-05 09:16:03
IMVT,Immunovant Inc.,2025-02-21 to 2025-02-27,2,0.19110052585601808,0.27025695544221107,0.38220105171203617,0.19110052585601808,0.5,0.0,2025-02-27 12:58:00
TRVG,trivago N.V.,2025-02-05 to 2025-02-23,3,0.18418938716252645,0.1823007448878436,,0.18418938716252645,0.3333333333333333,0.3333333333333333,2025-02-23 11:07:41
PRU,Prudential Financial Inc.,2025-02-04 to 2025-03-05,31,0.17960418828072086,0.6431790756421306,0.33621755480766297,0.17960418828072086,0.3870967741935484,0.1935483870967742,2025-03-05 13:05:00
SPB,Superior Plus Corp.,2025-02-07 to 2025-02-08,6,0.14132479031880696,0.346173624286901,,0.14132479031880696,0.16666666666666666,0.0,2025-02-08 00:29:05
LVO,LiveOne Inc.,2025-02-14 to 2025-02-28,6,0.13833445707956948,0.3388488336898852,0.8300067424774169,0.13833445707956948,0.16666666666666666,0.0,2025-02-28 08:01:05
SHOP,Shopify Inc.,2025-02-04 to 2025-03-02,30,0.11580371956030527,0.40524273330411253,0.0,0.11580371956030527,0.2,0.03333333333333333,2025-03-02 23:10:00
HQY,HealthEquity Inc.,2025-02-07 to 2025-03-05,8,0.10737426877021787,0.42061262566493796,0.1244454264640808,0.10737426877021787,0.125,0.0,2025-03-05 22:29:00
INSW,International Seaways Inc.,2025-02-12 to 2025-03-05,8,0.10119254291057588,0.2773271174331213,-0.06193407773971557,0.10119254291057588,0.125,0.0,2025-03-05 10:47:10
CHMI,Cherry Hill Mortgage Investment Corporation,2025-02-14 to 2025-03-03,3,0.09881240725517272,0.1711481097841467,0.0,0.09881240725517272,0.0,0.0,2025-03-03 17:17:03
G,Assicurazioni Generali S.p.A.,2025-02-05 to 2025-02-27,6,0.08805359005928041,0.37590003104562325,0.0,0.08805359005928041,0.5,0.0,2025-02-27 09:02:07
MA,Mastercard Incorporated,2025-02-04 to 2025-03-05,77,0.08699460633389362,0.3617376963954296,0.08015753732008092,0.0851034602052287,0.2077922077922078,0.07792207792207792,2025-03-05 15:19:04
UTZ,Utz Brands Inc.,2025-02-20 to 2025-03-04,6,0.06711878776550292,0.1644067821796405,0.0,0.06711878776550292,0.0,0.0,2025-03-04 17:06:03
DVN,Devon Energy Corporation,2025-02-05 to 2025-03-05,38,0.06342912159467999,0.47292407754190435,0.4406449913978577,0.06342912159467999,0.13157894736842105,0.15789473684210525,2025-03-05 16:35:27
AXON,Axon Enterprise Inc.,2020-07-22 to 2025-03-05,59,0.060846444913896465,0.6455572403987769,-0.07617397507031759,0.06298140789333143,0.3220338983050847,0.23728813559322035,2025-03-05 17:21:04
