ticker,company,date_range,total_articles,average_sentiment,sentiment_std,last_week_sentiment,last_month_sentiment,positive_ratio,negative_ratio,latest_update
PFGC,Performance Food Group Company,2025-03-06 to 2025-03-06,1,0.535138714313507,,,0.535138714313507,0.0,0.0,2025-03-06 23:01:00
PACS,PACS Group Inc.,2025-03-05 to 2025-03-12,3,0.5089990496635437,0.05755884366356562,0.5739131927490234,0.5089990496635437,0.0,0.0,2025-03-12 11:00:00
CLDX,Celldex Therapeutics Inc.,2025-03-03 to 2025-03-04,3,0.3943331718444824,0.48960782188632584,,0.3943331718444824,0.6666666666666666,0.0,2025-03-04 09:03:26
TWLO,Twilio Inc.,2025-02-14 to 2025-03-09,12,0.37001004815101624,0.5448750529828732,,0.3760125376961448,0.5,0.08333333333333333,2025-03-09 09:08:00
BRZE,Braze Inc.,2025-02-25 to 2025-03-11,3,0.3676701347033182,0.35810435146861413,0.38763717412948606,0.3676701347033182,0.3333333333333333,0.0,2025-03-11 08:49:22
ALK,Alaska Air Group Inc,2025-02-17 to 2025-03-12,8,0.32706146240234374,0.2911149614820214,0.2781064331531525,0.32706146240234374,0.375,0.125,2025-03-12 12:00:00
IDYA,IDEAYA Biosciences Inc.,2025-02-14 to 2025-03-03,3,0.31700419187545775,0.13156350472905087,,0.31700419187545775,0.3333333333333333,0.3333333333333333,2025-03-03 07:01:07
SLP,Simulations Plus Inc.,2025-03-10 to 2025-03-10,1,0.3114880442619324,,0.3114880442619324,0.3114880442619324,0.0,0.0,2025-03-10 08:01:03
PRU,Prudential Financial Inc.,2025-02-17 to 2025-03-14,26,0.29343687272988833,0.5890844371904438,0.30954149564107264,0.29343687272988833,0.4230769230769231,0.11538461538461539,2025-03-14 10:31:03
DAR,DARLING INGREDIENTS INC.,2025-02-18 to 2025-03-13,9,0.2585981329282125,0.206747317092692,0.24194071292877198,0.2585981329282125,0.2222222222222222,0.0,2025-03-13 12:36:31
IMVT,Immunovant Inc.,2025-02-21 to 2025-02-27,2,0.19110052585601808,0.27025695544221107,,0.19110052585601808,0.5,0.0,2025-02-27 12:58:00
TRVG,trivago N.V.,2025-02-23 to 2025-02-23,1,0.18802727460861207,,,0.18802727460861207,0.0,1.0,2025-02-23 11:07:41
UTZ,Utz Brands Inc.,2025-02-20 to 2025-03-11,9,0.17811012930340236,0.29162997734403656,0.8043224811553955,0.17811012930340236,0.1111111111111111,0.0,2025-03-11 11:05:03
IMCR,Immunocore Holdings plc,2025-02-17 to 2025-03-13,11,0.1722122159871188,0.31604260181594607,0.03386424779891968,0.1722122159871188,0.09090909090909091,0.0,2025-03-13 00:56:16
HAL,Halliburton Company,2025-02-18 to 2025-03-12,8,0.17191951721906662,0.7502693916662675,0.0,0.17191951721906662,0.375,0.25,2025-03-12 19:55:39
MTDR,MATADOR RESOURCES COMPANY,2025-02-18 to 2025-03-05,10,0.16929381132125854,0.4526767882116291,,0.16929381132125854,0.2,0.0,2025-03-05 22:39:00
TNC,Tennant Company,2025-02-18 to 2025-03-08,7,0.1609931264604841,0.41417702196590234,,0.1609931264604841,0.14285714285714285,0.0,2025-03-08 01:36:57
LVO,LiveOne Inc.,2025-02-14 to 2025-03-13,8,0.15360930413007734,0.30688296527005265,0.19943384528160094,0.15360930413007734,0.125,0.0,2025-03-13 09:03:03
BILL,BILL Holdings Inc.,2025-02-21 to 2025-03-12,9,0.14616304503546818,0.34288380945981173,0.2869565963745117,0.14616304503546818,0.0,0.1111111111111111,2025-03-12 11:00:00
DBRG,DIGITALBRIDGE GROUP INC.,2025-02-20 to 2025-03-14,7,0.14340980734143938,0.24586221436357925,0.17973419427871704,0.14340980734143938,0.0,0.0,2025-03-14 12:37:23
BIIB,Biogen Inc.,2025-02-15 to 2025-03-11,24,0.13273983250061672,0.43083988360562847,0.18007181882858278,0.13273983250061672,0.3333333333333333,0.041666666666666664,2025-03-11 17:39:23
CLS,CELESTICA INC.,2025-02-15 to 2025-03-12,10,0.1032142472267151,0.4424329488143898,0.41430134375890093,0.1032142472267151,0.2,0.1,2025-03-12 10:52:51
UPWK,Upwork Inc.,2025-02-14 to 2025-02-18,5,0.07526493549346924,0.1682975120855339,,0.07526493549346924,0.2,0.0,2025-02-18 17:04:04
ARCO,Arcos Dorados Holdings Inc.,2025-02-16 to 2025-03-13,10,0.0725797712802887,0.25352819521641984,0.14402491450309754,0.0725797712802887,0.0,0.0,2025-03-13 18:02:04
SHOP,Shopify Inc.,2025-02-14 to 2025-03-14,37,0.06942978436882431,0.39658526703070396,0.14320973753929137,0.06942978436882431,0.21621621621621623,0.05405405405405406,2025-03-14 13:35:00
MDXG,MiMedx Group Inc.,2025-02-26 to 2025-02-27,5,0.0675905179977417,0.28813067829844574,,0.0675905179977417,0.0,0.2,2025-02-27 09:02:04
CVE,Cenovus Energy Inc.,2025-02-15 to 2025-03-13,10,0.0643942129611969,0.5309473103271939,-0.1278432846069336,0.0643942129611969,0.3,0.3,2025-03-13 17:44:08
HQY,HealthEquity Inc.,2025-02-18 to 2025-03-15,9,0.06420006752014158,0.38962707947371816,0.0,0.06420006752014158,0.0,0.0,2025-03-15 12:00:00
AMTM,Amentum Holdings Inc.,2025-02-21 to 2025-03-12,9,0.06355592012405396,0.3023790877247697,0.08034334778785707,0.06355592012405396,0.2222222222222222,0.0,2025-03-12 12:00:02
DVN,Devon Energy Corporation,2025-02-15 to 2025-03-10,33,0.05538778016061495,0.4976724472449777,-0.895948612689972,0.05538778016061495,0.15151515151515152,0.15151515151515152,2025-03-10 08:05:00
CG,Centerra Gold Inc.,2025-02-19 to 2025-03-14,21,0.045767125061580115,0.46113343742651863,0.49758943319320675,0.045767125061580115,0.14285714285714285,0.047619047619047616,2025-03-14 07:23:00
INSW,International Seaways Inc.,2025-02-25 to 2025-03-05,7,0.04025318622589112,0.2346665789406779,,0.04025318622589112,0.14285714285714285,0.0,2025-03-05 10:47:10
WELL,WELL Health Technologies Corp.,2025-02-15 to 2025-03-12,37,0.03230765381374875,0.463535449132806,-0.1588808059692383,0.03230765381374875,0.08108108108108109,0.16216216216216217,2025-03-12 03:30:00
DDOG,Datadog Inc.,2025-02-17 to 2025-03-14,13,0.029614359598893393,0.45251677941253665,0.044873738288879396,0.029614359598893393,0.15384615384615385,0.0,2025-03-14 05:31:45
MRVL,Marvell Technology Inc.,2025-02-14 to 2025-03-14,81,0.02939901440231888,0.5002664090301849,0.20211333849213337,0.03655131429433822,0.20987654320987653,0.2222222222222222,2025-03-14 10:33:19
SLB,Schlumberger Limited,2025-02-14 to 2025-03-13,29,0.023324866952567254,0.510723632545561,0.3160914262135823,0.023324866952567254,0.13793103448275862,0.13793103448275862,2025-03-13 09:21:03
MA,Mastercard Incorporated,2025-02-14 to 2025-03-15,62,0.022380354712086343,0.4136625949463082,0.12313893715540568,0.023518338849989037,0.12903225806451613,0.0967741935483871,2025-03-15 06:12:54
