ticker,company,date_range,total_articles,average_sentiment,sentiment_std,last_week_sentiment,last_month_sentiment,positive_ratio,negative_ratio,latest_update
PACS,PACS Group Inc.,2025-03-05 to 2025-03-12,3,0.5089990496635437,0.05755884366356562,,0.5089990496635437,0.0,0.0,2025-03-12 11:00:00
CLDX,Celldex Therapeutics Inc.,2025-03-03 to 2025-03-04,3,0.3943331718444824,0.48960782188632584,,0.3943331718444824,0.6666666666666666,0.0,2025-03-04 09:03:26
UPWK,Upwork Inc.,2025-03-18 to 2025-03-20,2,0.3063393652439117,0.43322928501670505,0.3063393652439117,0.3063393652439117,0.5,0.0,2025-03-20 12:00:00
PRU,Prudential Financial Inc.,2025-02-20 to 2025-03-20,38,0.28554936835640354,0.557011486383592,0.11056355408259799,0.28554936835640354,0.3684210526315789,0.10526315789473684,2025-03-20 09:05:03
ALK,Alaska Air Group Inc,2025-02-28 to 2025-03-18,8,0.24516368508338932,0.27745873508512103,0.0,0.24516368508338932,0.25,0.125,2025-03-18 12:01:06
BRZE,Braze Inc.,2025-02-24 to 2025-03-18,8,0.22234739363193512,0.28933127835447375,0.4537101030349731,0.22234739363193512,0.125,0.25,2025-03-18 14:00:00
IMVT,Immunovant Inc.,2025-02-21 to 2025-03-20,8,0.20605486631393433,0.4495863233728928,0.21103964646657306,0.20605486631393433,0.25,0.0,2025-03-20 10:05:00
LVO,LiveOne Inc.,2025-02-25 to 2025-03-20,9,0.191085504160987,0.30829401582764066,0.24544755220413206,0.191085504160987,0.1111111111111111,0.0,2025-03-20 09:02:04
TRVG,trivago N.V.,2025-02-23 to 2025-02-23,1,0.18802727460861207,,,0.18802727460861207,0.0,1.0,2025-02-23 11:07:41
UTZ,Utz Brands Inc.,2025-02-20 to 2025-03-11,9,0.17811012930340236,0.29162997734403656,,0.17146834816251483,0.1111111111111111,0.0,2025-03-11 11:05:03
MTDR,MATADOR RESOURCES COMPANY,2025-02-20 to 2025-03-15,24,0.17518465469280878,0.5368743393383059,,0.17518465469280878,0.4166666666666667,0.08333333333333333,2025-03-15 03:12:37
BIIB,Biogen Inc.,2025-02-23 to 2025-03-19,33,0.16630744103229406,0.4491826802138347,-0.05236544311046601,0.16630744103229406,0.36363636363636365,0.030303030303030304,2025-03-19 18:06:00
SLP,Simulations Plus Inc.,2025-03-10 to 2025-03-20,2,0.1557440221309662,0.22025530835614787,0.0,0.1557440221309662,0.0,0.0,2025-03-20 08:02:03
IMCR,Immunocore Holdings plc,2025-02-20 to 2025-03-13,9,0.14660962157779267,0.3164564306470732,,0.16493582427501677,0.1111111111111111,0.0,2025-03-13 00:56:16
TNC,Tennant Company,2025-02-22 to 2025-03-08,4,0.13837970197200777,0.5180945469268989,,0.13837970197200777,0.25,0.0,2025-03-08 01:36:57
HAL,Halliburton Company,2025-02-21 to 2025-03-14,20,0.13599391251802445,0.5854516716916474,,0.13599391251802445,0.25,0.2,2025-03-14 18:04:00
BILL,BILL Holdings Inc.,2025-02-21 to 2025-03-20,10,0.1315467405319214,0.32656150118027216,0.0,0.1315467405319214,0.0,0.1,2025-03-20 11:55:39
PFGC,Performance Food Group Company,2025-03-01 to 2025-03-10,3,0.10999750693639117,0.38220416642794885,,0.10999750693639117,0.0,0.3333333333333333,2025-03-10 11:24:13
